市场代码,证券代码,时间,最新价,成交笔数,成交额,成交量,方向,买一价,买二价,买三价,买四价,买五价,卖一价,卖二价,卖三价,卖四价,卖五价,买一量,买二量,买三量,买四量,买五量,卖一量,卖二量,卖三量,卖四量,卖五量
SH,601611,2017-01-06 09:36:29,17.9600,4,23352.0000,13,B,17.9500,17.9400,17.9300,17.9200,17.9100,17.9600,18.0000,18.0100,18.0200,18.0300,483,154,162,123,391,916,153,18,527,485
SH,601611,2017-01-06 09:36:32,17.9600,6,325072.0000,181,B,17.9500,17.9400,17.9300,17.9200,17.9100,17.9600,18.0000,18.0100,18.0200,18.0300,490,154,162,123,391,754,123,18,537,485
SH,601611,2017-01-06 09:36:35,17.9600,23,484784.0000,270,B,17.9500,17.9400,17.9300,17.9200,17.9100,17.9600,18.0000,18.0100,18.0200,18.0300,371,154,162,123,411,135,127,18,557,483
SH,601611,2017-01-06 09:36:38,17.9600,8,170616.0000,95,B,17.9500,17.9400,17.9300,17.9200,17.9100,17.9600,18.0000,18.0100,18.0200,18.0300,429,154,162,123,411,43,135,18,557,483
SH,601611,2017-01-06 09:36:41,17.9600,15,145472.0000,81,B,17.9600,17.9500,17.9400,17.9300,17.9200,17.9900,18.0000,18.0100,18.0200,18.0300,25,450,154,160,123,143,173,68,57,474
SH,601611,2017-01-06 09:36:44,17.9900,6,82696.0000,46,B,17.9600,17.9500,17.9400,17.9300,17.9200,17.9900,18.0000,18.0100,18.0200,18.0300,100,469,154,160,128,118,174,276,57,474
SH,601611,2017-01-06 09:36:47,17.9600,5,41304.0000,23,S,17.9600,17.9500,17.9400,17.9300,17.9200,17.9900,18.0000,18.0100,18.0200,18.0300,301,474,154,160,128,118,164,276,57,474
SH,601611,2017-01-06 09:36:50,17.9600,47,1016408.0000,566,S,17.9600,17.9500,17.9400,17.9300,17.9200,17.9900,18.0000,18.0100,18.0200,18.0300,20,338,154,161,128,118,178,276,67,455
SH,601611,2017-01-06 09:36:53,17.9900,11,330952.0000,184,B,17.9700,17.9600,17.9500,17.9400,17.9300,17.9900,18.0000,18.0100,18.0200,18.0300,158,54,338,154,161,59,180,276,128,455
SH,601611,2017-01-06 09:36:56,17.9800,8,124104.0000,69,S,17.9800,17.9700,17.9600,17.9500,17.9400,17.9900,18.0000,18.0100,18.0200,18.0300,69,168,79,348,154,7,180,276,128,455
SH,601611,2017-01-06 09:36:59,17.9800,10,226520.0000,126,S,17.9700,17.9600,17.9500,17.9400,17.9300,17.9800,17.9900,18.0000,18.0100,18.0200,144,126,349,154,171,16,69,181,276,123
SH,601611,2017-01-06 09:37:02,17.9700,5,71896.0000,40,S,17.9700,17.9600,17.9500,17.9400,17.9300,17.9800,17.9900,18.0000,18.0100,18.0200,122,136,386,167,171,96,119,181,276,123
SH,601611,2017-01-06 09:37:05,17.9700,18,296480.0000,165,S,17.9600,17.9500,17.9400,17.9300,17.9200,17.9700,17.9800,17.9900,18.0000,18.0100,159,387,167,171,128,1140,114,219,181,276
SH,601611,2017-01-06 09:37:08,17.9700,9,156320.0000,87,B,17.9600,17.9500,17.9400,17.9300,17.9200,17.9700,17.9800,17.9900,18.0000,18.0100,246,357,170,171,128,1086,174,234,181,276
SH,601611,2017-01-06 09:37:11,17.9700,11,382760.0000,213,B,17.9600,17.9500,17.9400,17.9300,17.9200,17.9700,17.9800,17.9900,18.0000,18.0100,316,307,170,171,128,887,184,234,156,276
SH,601611,2017-01-06 09:37:14,17.9700,21,314440.0000,175,B,17.9600,17.9500,17.9400,17.9300,17.9200,17.9700,17.9800,17.9900,18.0000,18.0100,344,307,170,171,128,752,159,234,161,276
SH,601611,2017-01-06 09:37:17,17.9700,17,213736.0000,119,B,17.9600,17.9500,17.9400,17.9300,17.9200,17.9700,17.9800,17.9900,18.0000,18.0100,208,309,170,171,128,884,159,234,163,276
SH,601611,2017-01-06 09:37:20,17.9600,13,219128.0000,122,S,17.9600,17.9500,17.9400,17.9300,17.9200,17.9700,17.9800,17.9900,18.0000,18.0100,206,309,160,171,128,866,114,234,163,276
SH,601611,2017-01-06 09:37:23,17.9700,16,321512.0000,179,B,17.9600,17.9500,17.9400,17.9300,17.9200,17.9700,17.9800,17.9900,18.0000,18.0100,55,314,161,171,128,851,114,234,163,276
SH,601611,2017-01-06 09:37:26,17.9500,23,413160.0000,230,S,17.9500,17.9400,17.9300,17.9200,17.9100,17.9600,17.9700,17.9800,17.9900,18.0000,282,161,171,128,399,265,741,90,183,165
SH,601611,2017-01-06 09:37:29,17.9600,10,296288.0000,165,B,17.9500,17.9400,17.9300,17.9200,17.9100,17.9600,17.9700,17.9800,17.9900,18.0000,232,161,171,131,399,275,761,94,183,165
SH,601611,2017-01-06 09:37:32,17.9600,27,497288.0000,277,B,17.9500,17.9400,17.9300,17.9200,17.9100,17.9600,17.9700,17.9800,17.9900,18.0000,58,161,175,131,399,227,761,94,183,167
SH,601611,2017-01-06 09:37:35,17.9100,80,1198200.0000,668,S,17.9100,17.9000,17.8900,17.8800,17.8700,17.9600,17.9700,17.9800,17.9900,18.0000,388,1522,78,115,101,162,757,94,183,167
SH,601611,2017-01-06 09:37:38,17.9400,7,130904.0000,73,B,17.9100,17.9000,17.8900,17.8800,17.8700,17.9400,17.9500,17.9600,17.9700,17.9800,388,1527,78,115,101,314,495,165,757,113
SH,601611,2017-01-06 09:37:41,17.9400,3,46648.0000,26,B,17.9100,17.9000,17.8900,17.8800,17.8700,17.9400,17.9500,17.9600,17.9700,17.9800,388,1537,78,115,101,303,515,205,634,113
SH,601611,2017-01-06 09:37:44,17.9400,12,182912.0000,102,B,17.9200,17.9100,17.9000,17.8900,17.8800,17.9400,17.9500,17.9600,17.9700,17.9800,5,368,1530,78,115,226,544,244,524,53
SH,601611,2017-01-06 09:37:47,17.9400,4,39456.0000,22,B,17.9100,17.9000,17.8900,17.8800,17.8700,17.9400,17.9500,17.9600,17.9700,17.9800,373,1525,78,115,101,209,510,234,524,53
SH,601611,2017-01-06 09:37:50,17.9300,31,884896.0000,494,S,17.9200,17.9100,17.9000,17.8900,17.8800,17.9300,17.9400,17.9500,17.9600,17.9700,4,379,1527,78,118,120,195,510,234,504
SH,601611,2017-01-06 09:37:53,17.9300,9,152336.0000,85,B,17.9200,17.9100,17.9000,17.8900,17.8800,17.9300,17.9400,17.9500,17.9600,17.9700,249,597,1528,78,129,84,221,510,240,504
SH,601611,2017-01-06 09:37:56,17.9300,12,327968.0000,183,B,17.9200,17.9100,17.9000,17.8900,17.8800,17.9300,17.9400,17.9500,17.9600,17.9700,357,617,1513,78,129,56,239,512,210,504
SH,601611,2017-01-06 09:37:59,17.9200,5,120104.0000,67,S,17.9200,17.9100,17.9000,17.8900,17.8800,17.9300,17.9400,17.9500,17.9600,17.9700,351,653,1495,78,129,15,291,512,205,504
SH,601611,2017-01-06 09:38:02,17.9300,8,247296.0000,138,B,17.9200,17.9100,17.9000,17.8900,17.8800,17.9300,17.9400,17.9500,17.9600,17.9700,215,729,1501,78,129,15,291,480,195,504
SH,601611,2017-01-06 09:38:05,17.9200,10,263456.0000,147,S,17.9200,17.9100,17.9000,17.8900,17.8800,17.9400,17.9500,17.9600,17.9700,17.9800,148,847,1501,78,134,291,473,195,504,63
SH,601611,2017-01-06 09:38:08,17.9200,23,790432.0000,441,S,17.9100,17.9000,17.8900,17.8800,17.8700,17.9200,17.9400,17.9500,17.9600,17.9700,1037,1510,78,131,101,141,211,473,195,504
SH,601611,2017-01-06 09:38:11,17.9200,15,310008.0000,173,B,17.9100,17.9000,17.8900,17.8800,17.8700,17.9200,17.9400,17.9500,17.9600,17.9700,1046,1509,86,131,101,225,211,473,245,484
SH,601611,2017-01-06 09:38:14,17.9200,19,945760.0000,528,B,17.9100,17.9000,17.8900,17.8800,17.8700,17.9200,17.9400,17.9500,17.9600,17.9700,493,1514,86,131,101,137,211,473,245,484
SH,601611,2017-01-06 09:38:17,17.9200,15,297472.0000,166,B,17.9300,17.9200,17.9100,17.9000,17.8900,17.9400,17.9500,17.9600,17.9700,17.9800,201,13,507,1514,86,191,473,245,484,56
SH,601611,2017-01-06 09:38:20,17.9300,6,111168.0000,62,S,17.9300,17.9200,17.9100,17.9000,17.8900,17.9400,17.9500,17.9600,17.9700,17.9800,165,137,565,1515,86,181,465,245,480,56
SH,601611,2017-01-06 09:38:23,17.9300,3,102208.0000,57,S,17.9300,17.9200,17.9100,17.9000,17.8900,17.9400,17.9500,17.9600,17.9700,17.9800,116,407,584,1560,86,191,465,245,480,56
SH,601611,2017-01-06 09:38:26,17.9200,15,247408.0000,138,S,17.9200,17.9100,17.9000,17.8900,17.8800,17.9300,17.9400,17.9500,17.9600,17.9700,422,676,1677,86,151,157,191,465,245,480
SH,601611,2017-01-06 09:38:29,17.9300,3,218752.0000,122,B,17.9200,17.9100,17.9000,17.8900,17.8800,17.9300,17.9400,17.9500,17.9600,17.9700,441,699,1679,86,151,156,191,465,226,480
SH,601611,2017-01-06 09:38:32,17.9300,13,191792.0000,107,B,17.9200,17.9100,17.9000,17.8900,17.8800,17.9300,17.9400,17.9500,17.9600,17.9700,420,739,1679,86,151,113,191,464,226,480
SH,601611,2017-01-06 09:38:35,17.9300,11,220528.0000,123,B,17.9200,17.9100,17.9000,17.8900,17.8800,17.9300,17.9400,17.9500,17.9600,17.9700,414,729,1713,86,151,31,191,464,226,480
SH,601611,2017-01-06 09:38:38,17.9300,22,452040.0000,252,B,17.9300,17.9200,17.9100,17.9000,17.8900,17.9500,17.9600,17.9700,17.9800,17.9900,191,424,762,1742,86,464,226,480,56,168
SH,601611,2017-01-06 09:38:41,17.9300,4,60968.0000,34,S,17.9300,17.9200,17.9100,17.9000,17.8900,17.9500,17.9600,17.9700,17.9800,17.9900,265,581,765,1744,86,464,226,480,67,168
SH,601611,2017-01-06 09:38:44,17.9500,1,8968.0000,5,B,17.9300,17.9200,17.9100,17.9000,17.8900,17.9500,17.9600,17.9700,17.9800,17.9900,326,607,765,1782,86,459,226,480,67,168
SH,601611,2017-01-06 09:38:47,17.9500,9,556208.0000,310,B,17.9400,17.9300,17.9200,17.9100,17.9000,17.9500,17.9600,17.9700,17.9800,17.9900,43,293,696,765,1792,284,226,480,67,168
SH,601611,2017-01-06 09:38:50,17.9400,4,16152.0000,9,S,17.9400,17.9300,17.9200,17.9100,17.9000,17.9500,17.9600,17.9700,17.9800,17.9900,61,314,718,779,1811,280,226,480,67,168
SH,601611,2017-01-06 09:38:53,17.9300,25,595376.0000,332,S,17.9300,17.9200,17.9100,17.9000,17.8900,17.9400,17.9500,17.9600,17.9700,17.9800,97,965,836,1814,86,33,239,226,480,56
SH,601611,2017-01-06 09:38:56,17.9500,11,229704.0000,128,B,17.9400,17.9300,17.9200,17.9100,17.9000,17.9500,17.9600,17.9700,17.9800,17.9900,65,92,915,836,1814,159,236,480,56,198
SH,601611,2017-01-06 09:38:59,17.9500,15,249496.0000,139,B,17.9400,17.9300,17.9200,17.9100,17.9000,17.9500,17.9600,17.9700,17.9800,17.9900,75,94,940,838,1814,158,236,480,56,198
SH,601611,2017-01-06 09:39:02,17.9400,7,75376.0000,42,S,17.9400,17.9300,17.9200,17.9100,17.9000,17.9500,17.9600,17.9700,17.9800,17.9900,61,109,944,837,1832,199,236,480,56,198
SH,601611,2017-01-06 09:39:05,17.9500,20,267344.0000,149,B,17.9400,17.9300,17.9200,17.9100,17.9000,17.9500,17.9600,17.9700,17.9800,17.9900,88,113,939,732,1830,152,236,480,56,198
SH,601611,2017-01-06 09:39:08,17.9500,9,348232.0000,194,B,17.9500,17.9400,17.9300,17.9200,17.9100,17.9600,17.9700,17.9800,17.9900,18.0000,37,110,213,944,732,236,480,56,198,222
SH,601611,2017-01-06 09:39:11,17.9500,8,68216.0000,38,S,17.9500,17.9400,17.9300,17.9200,17.9100,17.9600,17.9700,17.9800,17.9900,18.0000,282,322,587,942,726,236,480,58,198,222
SH,601611,2017-01-06 09:39:14,17.9700,20,592728.0000,330,B,17.9500,17.9400,17.9300,17.9200,17.9100,17.9700,17.9800,17.9900,18.0000,18.0100,294,345,587,942,656,406,58,198,343,15
SH,601611,2017-01-06 09:39:17,17.9700,11,808392.0000,450,B,17.9700,17.9600,17.9500,17.9400,17.9300,17.9800,17.9900,18.0000,18.0100,18.0200,1144,14,344,350,589,50,198,343,15,124
SH,601611,2017-01-06 09:39:20,17.9700,3,55704.0000,31,S,17.9700,17.9600,17.9500,17.9400,17.9300,17.9800,17.9900,18.0000,18.0100,18.0200,1186,37,372,347,597,50,198,343,15,63
SH,601611,2017-01-06 09:39:23,17.9900,14,305552.0000,170,B,17.9800,17.9700,17.9600,17.9500,17.9400,17.9900,18.0000,18.0100,18.0200,18.0300,9,1069,108,476,347,195,343,15,63,456
SH,601611,2017-01-06 09:39:26,17.9800,5,44960.0000,25,S,17.9800,17.9700,17.9600,17.9500,17.9400,17.9900,18.0000,18.0100,18.0200,18.0300,56,1069,115,336,342,180,343,15,63,446
SH,601611,2017-01-06 09:39:29,17.9800,35,710704.0000,395,S,17.9800,17.9700,17.9600,17.9500,17.9400,18.0000,18.0100,18.0200,18.0300,18.0400,44,1009,98,392,342,190,15,63,446,2139
SH,601611,2017-01-06 09:39:32,17.9800,6,64744.0000,36,S,17.9800,17.9700,17.9600,17.9500,17.9400,18.0000,18.0100,18.0200,18.0300,18.0400,94,1009,106,389,311,59,15,63,411,2139
SH,601611,2017-01-06 09:39:35,18.0000,3,14400.0000,8,B,17.9800,17.9700,17.9600,17.9500,17.9400,18.0000,18.0100,18.0200,18.0300,18.0400,490,1024,106,387,286,53,15,63,411,2139
SH,601611,2017-01-06 09:39:38,18.0000,13,134992.0000,75,B,17.9900,17.9800,17.9700,17.9600,17.9500,18.0000,18.0100,18.0200,18.0300,18.0400,15,751,1131,106,598,8,15,63,411,2139
SH,601611,2017-01-06 09:39:41,18.0000,7,57600.0000,32,B,18.0000,17.9900,17.9800,17.9700,17.9600,18.0100,18.0200,18.0300,18.0400,18.0500,30,28,791,1131,67,15,63,390,2139,453
SH,601611,2017-01-06 09:39:44,18.0000,6,68432.0000,38,S,18.0000,17.9900,17.9800,17.9700,17.9600,18.0200,18.0300,18.0400,18.0500,18.0600,152,79,828,1131,41,63,390,249,453,266
SH,601611,2017-01-06 09:39:47,18.0100,2,95448.0000,53,B,18.0100,18.0000,17.9900,17.9800,17.9700,18.0200,18.0300,18.0400,18.0500,18.0600,221,286,90,955,1131,63,390,249,483,266
SH,601611,2017-01-06 09:39:50,18.0200,12,165784.0000,92,B,18.0200,18.0100,18.0000,17.9900,17.9800,18.0300,18.0400,18.0500,18.0600,18.0700,17,220,403,100,959,400,249,403,266,69
SH,601611,2017-01-06 09:39:53,18.0100,4,32432.0000,18,S,18.0100,18.0000,17.9900,17.9800,17.9700,18.0200,18.0300,18.0400,18.0500,18.0600,222,529,116,959,1106,115,400,249,403,266
SH,601611,2017-01-06 09:39:56,18.0000,13,542136.0000,301,S,18.0000,17.9900,17.9800,17.9700,17.9600,18.0100,18.0200,18.0300,18.0400,18.0500,534,130,959,1106,41,307,83,400,249,403
SH,601611,2017-01-06 09:39:59,18.0100,9,151272.0000,84,B,18.0000,17.9900,17.9800,17.9700,17.9600,18.0100,18.0200,18.0300,18.0400,18.0500,505,465,591,1106,41,231,113,400,237,403
SH,601611,2017-01-06 09:40:02,18.0000,15,381776.0000,212,S,18.0000,17.9900,17.9800,17.9700,17.9600,18.0100,18.0200,18.0300,18.0400,18.0500,335,504,581,999,41,58,123,415,237,403
SH,601611,2017-01-06 09:40:05,18.0100,13,95440.0000,53,B,18.0000,17.9900,17.9800,17.9700,17.9600,18.0100,18.0200,18.0300,18.0400,18.0500,309,504,581,999,41,19,131,410,237,403
SH,601611,2017-01-06 09:40:08,18.0000,44,1184248.0000,657,S,18.0100,18.0000,17.9900,17.9800,17.9700,18.0300,18.0400,18.0500,18.0600,18.0700,5,279,504,641,999,23,235,414,266,65
SH,601611,2017-01-06 09:40:11,18.0100,29,592464.0000,329,S,18.0000,17.9900,17.9800,17.9700,17.9600,18.0100,18.0200,18.0400,18.0500,18.0600,176,504,917,999,30,26,103,227,414,266
SH,601611,2017-01-06 09:40:14,18.0100,11,189120.0000,105,B,18.0100,18.0000,17.9900,17.9800,17.9700,18.0200,18.0400,18.0500,18.0600,18.0700,16,180,504,915,999,165,227,418,266,65
SH,601611,2017-01-06 09:40:17,18.0100,28,630208.0000,350,S,18.0100,18.0000,17.9900,17.9800,17.9700,18.0200,18.0300,18.0400,18.0500,18.0600,84,33,482,915,999,183,11,227,418,266
SH,601611,2017-01-06 09:40:20,18.0200,4,37832.0000,21,B,18.0100,18.0000,17.9900,17.9800,17.9700,18.0200,18.0300,18.0400,18.0500,18.0600,144,33,482,915,999,193,151,227,413,266
SH,601611,2017-01-06 09:40:23,18.0300,31,574752.0000,319,B,18.0200,18.0100,18.0000,17.9900,17.9800,18.0300,18.0400,18.0500,18.0600,18.0700,4,40,65,482,900,151,227,415,266,65
SH,601611,2017-01-06 09:40:26,18.0200,20,685040.0000,380,S,18.0100,18.0000,17.9900,17.9800,17.9700,18.0200,18.0300,18.0400,18.0500,18.0600,41,116,482,900,986,3,5,284,415,266
SH,601611,2017-01-06 09:40:29,18.0200,9,108104.0000,60,B,18.0200,18.0100,18.0000,17.9900,17.9800,18.0300,18.0400,18.0500,18.0600,18.0700,46,36,116,482,900,5,284,415,266,65
SH,601611,2017-01-06 09:40:32,18.0200,9,109936.0000,61,S,18.0200,18.0100,18.0000,17.9900,17.9800,18.0300,18.0400,18.0500,18.0600,18.0700,11,36,118,482,711,164,284,415,266,65
SH,601611,2017-01-06 09:40:35,18.0300,12,142352.0000,79,B,18.0200,18.0100,18.0000,17.9900,17.9800,18.0300,18.0400,18.0500,18.0600,18.0700,94,150,150,482,711,189,284,442,275,75
SH,601611,2017-01-06 09:40:38,18.0200,5,61280.0000,34,S,18.0200,18.0100,18.0000,17.9900,17.9800,18.0300,18.0400,18.0500,18.0600,18.0700,74,160,150,476,711,199,284,447,275,75
SH,601611,2017-01-06 09:40:41,18.0300,6,185680.0000,103,B,18.0200,18.0100,18.0000,17.9900,17.9800,18.0300,18.0400,18.0500,18.0600,18.0700,107,161,203,506,911,138,371,447,275,75
SH,601611,2017-01-06 09:40:44,18.0300,15,153240.0000,85,B,18.0200,18.0100,18.0000,17.9900,17.9800,18.0300,18.0400,18.0500,18.0600,18.0700,53,183,203,506,911,105,371,447,275,85
SH,601611,2017-01-06 09:40:47,18.0300,23,328128.0000,182,B,18.0300,18.0200,18.0100,18.0000,17.9900,18.0400,18.0500,18.0600,18.0700,18.0800,161,45,362,205,506,371,428,278,85,429
SH,601611,2017-01-06 09:40:50,18.0300,25,558968.0000,310,S,18.0300,18.0200,18.0100,18.0000,17.9900,18.0400,18.0500,18.0600,18.0700,18.0800,54,46,362,228,506,339,436,2281,85,429
SH,601611,2017-01-06 09:40:53,18.0400,9,46880.0000,26,B,18.0300,18.0200,18.0100,18.0000,17.9900,18.0400,18.0500,18.0600,18.0700,18.0800,93,57,365,231,506,330,446,2281,85,429
SH,601611,2017-01-06 09:40:56,18.0400,29,391424.0000,217,B,18.0300,18.0200,18.0100,18.0000,17.9900,18.0400,18.0500,18.0600,18.0700,18.0800,302,134,365,241,506,160,446,2281,85,429
SH,601611,2017-01-06 09:40:59,18.0300,18,236216.0000,131,S,18.0300,18.0200,18.0100,18.0000,17.9900,18.0400,18.0500,18.0600,18.0700,18.0800,188,141,364,252,506,144,449,2281,85,429
SH,601611,2017-01-06 09:41:02,18.0400,14,330112.0000,183,B,18.0400,18.0300,18.0200,18.0100,18.0000,18.0500,18.0600,18.0700,18.0800,18.0900,46,371,151,364,352,481,2301,85,443,302
SH,601611,2017-01-06 09:41:05,18.0300,9,185752.0000,103,S,18.0400,18.0300,18.0200,18.0100,18.0000,18.0500,18.0600,18.0700,18.0800,18.0900,2,327,151,364,362,506,2301,85,443,302
SH,601611,2017-01-06 09:41:08,18.0400,58,1164080.0000,645,S,18.0300,18.0200,18.0100,18.0000,17.9900,18.0400,18.0600,18.0700,18.0800,18.0900,277,204,364,362,506,1,2301,85,443,300
SH,601611,2017-01-06 09:41:11,18.0500,10,200256.0000,111,B,18.0400,18.0300,18.0200,18.0100,18.0000,18.0500,18.0600,18.0700,18.0800,18.0900,441,335,209,364,362,7,298,85,443,300
SH,601611,2017-01-06 09:41:14,18.0500,9,135328.0000,75,B,18.0500,18.0400,18.0300,18.0200,18.0100,18.0600,18.0700,18.0800,18.0900,18.1000,95,581,347,209,364,295,85,443,300,443
SH,601611,2017-01-06 09:41:17,18.0600,28,993192.0000,550,B,18.0600,18.0500,18.0400,18.0300,18.0200,18.0700,18.0800,18.0900,18.1000,18.1100,24,3,621,345,209,75,443,300,443,40
SH,601611,2017-01-06 09:41:20,18.0700,8,92136.0000,51,B,18.0600,18.0500,18.0400,18.0300,18.0200,18.0700,18.0800,18.0900,18.1000,18.1100,205,3,600,341,207,41,443,300,441,40
SH,601611,2017-01-06 09:41:23,18.0800,38,703248.0000,389,B,18.0700,18.0600,18.0500,18.0400,18.0300,18.0800,18.0900,18.1000,18.1100,18.1200,6,320,26,606,340,126,300,441,40,102
SH,601611,2017-01-06 09:41:26,18.0800,30,767600.0000,425,B,18.0500,18.0400,18.0300,18.0200,18.0100,18.0800,18.0900,18.1000,18.1100,18.1200,38,234,340,211,364,116,300,441,40,102
SH,601611,2017-01-06 09:41:29,18.0700,21,247440.0000,137,S,18.0500,18.0400,18.0300,18.0200,18.0100,18.0700,18.0800,18.0900,18.1000,18.1100,130,234,345,211,364,90,65,300,421,40
SH,601611,2017-01-06 09:41:32,18.0800,20,303648.0000,168,B,18.0700,18.0600,18.0500,18.0400,18.0300,18.0900,18.1000,18.1100,18.1200,18.1300,111,31,158,224,445,310,421,40,102,112
SH,601611,2017-01-06 09:41:35,18.0900,24,318224.0000,176,B,18.0800,18.0700,18.0600,18.0500,18.0400,18.0900,18.1000,18.1100,18.1200,18.1300,3,114,56,158,199,234,422,40,102,112
SH,601611,2017-01-06 09:41:38,18.0800,21,274760.0000,152,S,18.0800,18.0700,18.0600,18.0500,18.0400,18.0900,18.1000,18.1100,18.1200,18.1300,30,87,352,168,199,245,422,40,102,112
SH,601611,2017-01-06 09:41:41,18.0900,42,540928.0000,299,B,18.0900,18.0800,18.0700,18.0600,18.0500,18.1000,18.1100,18.1200,18.1300,18.1400,5,140,123,362,168,357,40,112,112,66
SH,601611,2017-01-06 09:41:44,18.1000,7,34384.0000,19,B,18.0900,18.0800,18.0700,18.0600,18.0500,18.1000,18.1100,18.1200,18.1300,18.1400,5,202,134,379,173,362,40,112,112,66
SH,601611,2017-01-06 09:41:47,18.1000,48,961104.0000,531,B,18.1000,18.0900,18.0800,18.0700,18.0600,18.1100,18.1200,18.1300,18.1400,18.1500,611,132,286,134,373,15,127,112,66,138
SH,601611,2017-01-06 09:41:50,18.1100,25,441920.0000,244,B,18.1100,18.1000,18.0900,18.0800,18.0700,18.1200,18.1300,18.1400,18.1500,18.1600,9,627,203,296,136,16,112,76,136,47
SH,601611,2017-01-06 09:41:53,18.1200,12,146792.0000,81,B,18.1200,18.1100,18.1000,18.0900,18.0800,18.1300,18.1400,18.1500,18.1600,18.1700,14,68,858,319,362,74,76,136,47,94
SH,601611,2017-01-06 09:41:56,18.1500,34,541960.0000,299,B,18.1300,18.1100,18.1000,18.0900,18.0800,18.1500,18.1600,18.1700,18.1800,18.1900,8,92,1080,344,368,110,47,94,602,188
SH,601611,2017-01-06 09:41:59,18.1400,70,1098432.0000,605,S,18.1400,18.1300,18.1200,18.1100,18.1000,18.1800,18.1900,18.2000,18.2100,18.2200,57,58,30,100,1119,427,188,500,33,25
SH,601611,2017-01-06 09:42:02,18.1300,14,241400.0000,133,S,18.1300,18.1200,18.1100,18.1000,18.0900,18.1500,18.1800,18.1900,18.2000,18.2100,124,96,171,1138,276,15,430,188,500,33
SH,601611,2017-01-06 09:42:05,18.1400,10,175960.0000,97,B,18.1300,18.1200,18.1100,18.1000,18.0900,18.1400,18.1800,18.1900,18.2000,18.2100,164,268,227,1194,276,37,430,188,500,33
SH,601611,2017-01-06 09:42:08,18.1800,21,297888.0000,164,B,18.1500,18.1400,18.1300,18.1200,18.1100,18.1800,18.1900,18.2000,18.2100,18.2200,62,100,223,277,234,361,188,506,33,25
SH,601611,2017-01-06 09:42:11,18.1500,47,1341240.0000,738,S,18.1500,18.1400,18.1300,18.1200,18.1100,18.1900,18.2000,18.2100,18.2200,18.2300,44,102,191,298,270,148,505,33,25,49
SH,601611,2017-01-06 09:42:14,18.1800,27,468912.0000,258,S,18.1800,18.1600,18.1500,18.1400,18.1300,18.1900,18.2000,18.2100,18.2200,18.2300,11,10,70,155,131,278,505,33,25,49
SH,601611,2017-01-06 09:42:17,18.1600,40,590776.0000,325,S,18.1500,18.1400,18.1300,18.1200,18.1100,18.1600,18.1800,18.1900,18.2000,18.2100,537,230,131,179,280,37,87,152,550,43
SH,601611,2017-01-06 09:42:20,18.1800,39,517944.0000,285,B,18.1600,18.1500,18.1400,18.1300,18.1200,18.1800,18.1900,18.2000,18.2100,18.2200,8,563,302,109,165,29,173,545,43,25
SH,601611,2017-01-06 09:42:23,18.1900,81,1409688.0000,775,B,18.1800,18.1600,18.1500,18.1400,18.1300,18.1900,18.2000,18.2100,18.2200,18.2300,18,10,568,309,109,2,181,43,30,49
SH,601611,2017-01-06 09:42:26,18.1900,48,595024.0000,327,B,18.1800,18.1700,18.1600,18.1500,18.1400,18.1900,18.2000,18.2100,18.2200,18.2300,8,228,48,617,300,20,102,43,30,49
SH,601611,2017-01-06 09:42:29,18.1800,32,468944.0000,258,S,18.1700,18.1600,18.1500,18.1400,18.1300,18.1800,18.1900,18.2000,18.2100,18.2200,104,137,621,250,109,214,11,159,43,30
SH,601611,2017-01-06 09:42:32,18.1900,49,759984.0000,418,B,18.1900,18.1800,18.1700,18.1600,18.1500,18.2000,18.2100,18.2200,18.2300,18.2400,44,1,98,218,636,126,43,30,56,276
SH,601611,2017-01-06 09:42:35,18.1900,38,760264.0000,418,S,18.1800,18.1700,18.1600,18.1500,18.1400,18.1900,18.2000,18.2100,18.2200,18.2300,30,249,235,619,288,56,115,45,30,56
SH,601611,2017-01-06 09:42:38,18.1800,39,505576.0000,278,S,18.1800,18.1700,18.1600,18.1500,18.1400,18.1900,18.2000,18.2100,18.2200,18.2300,32,338,205,609,289,133,129,45,30,56
SH,601611,2017-01-06 09:42:41,18.2000,50,751304.0000,413,B,18.1800,18.1700,18.1600,18.1500,18.1400,18.2000,18.2100,18.2200,18.2300,18.2400,141,369,222,603,286,260,45,35,56,370
SH,601611,2017-01-06 09:42:44,18.1900,50,843624.0000,464,S,18.1800,18.1700,18.1600,18.1500,18.1400,18.2000,18.2100,18.2200,18.2300,18.2400,6,355,207,608,286,229,51,145,119,370
